Date,Voltage,Current,Power,Energy,Frequency,Power Factor,Reactive Power,Apparent Power
2024-04-14 20:05:37,119.70,0.04,3.10,0.03,59.90,0.74,2.82,4.19
2024-04-14 20:05:47,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:05:57,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:06:07,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:06:17,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:06:27,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:06:37,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:06:47,119.70,0.04,3.00,0.03,59.90,0.72,2.91,4.19
2024-04-14 20:06:57,119.90,0.04,3.10,0.03,59.90,0.74,2.82,4.20
2024-04-14 20:07:07,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:07:17,119.90,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:07:27,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:07:37,120.10,0.04,3.10,0.03,59.90,0.74,2.83,4.20
2024-04-14 20:07:47,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:07:57,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:08:07,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:08:17,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:08:27,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:08:38,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:08:48,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:08:58,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:09:08,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:09:18,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:09:28,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:09:38,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:09:48,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:09:58,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:10:08,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:10:18,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:10:28,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:10:39,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:10:49,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:10:59,119.40,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:11:09,119.40,0.04,3.00,0.03,59.90,0.72,2.90,4.18
2024-04-14 20:11:19,119.40,0.04,3.10,0.03,59.90,0.74,2.81,4.18
2024-04-14 20:11:29,119.40,0.04,3.00,0.03,59.90,0.72,2.90,4.18
2024-04-14 20:11:39,119.60,0.04,3.00,0.03,60.00,0.72,2.90,4.19
2024-04-14 20:11:49,119.80,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:11:59,119.60,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:12:09,119.70,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:12:19,119.30,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:12:29,119.60,0.04,3.00,0.03,59.90,0.72,2.90,4.19
2024-04-14 20:12:39,119.50,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:12:49,119.60,0.04,3.10,0.03,59.90,0.74,2.82,4.19
2024-04-14 20:12:59,119.70,0.04,3.10,0.03,59.90,0.74,2.82,4.19
2024-04-14 20:13:09,119.60,0.04,3.00,0.03,60.00,0.72,2.90,4.19
2024-04-14 20:13:19,120.00,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:13:29,119.80,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:13:40,119.70,0.04,3.10,0.03,59.90,0.74,2.82,4.19
2024-04-14 20:13:50,119.80,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:14:00,119.70,0.04,3.00,0.03,59.90,0.72,2.91,4.19
2024-04-14 20:14:10,119.70,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:14:20,119.70,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:14:30,119.70,0.04,3.00,0.03,60.00,0.72,2.91,4.19
2024-04-14 20:14:40,119.80,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:14:50,119.70,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:15:00,120.10,0.04,3.10,0.03,60.00,0.74,2.83,4.20
2024-04-14 20:15:10,119.50,0.04,3.00,0.03,59.90,0.72,2.90,4.18
2024-04-14 20:15:20,119.50,0.04,3.00,0.03,59.90,0.72,2.90,4.18
2024-04-14 20:15:30,120.00,0.04,3.10,0.03,60.00,0.74,2.82,4.20
2024-04-14 20:15:41,120.10,0.04,3.10,0.03,60.00,0.74,2.83,4.20
2024-04-14 20:15:51,120.00,0.04,3.10,0.03,60.00,0.74,2.82,4.20
2024-04-14 20:16:01,119.40,0.04,3.00,0.03,59.90,0.72,2.90,4.18
2024-04-14 20:16:11,119.30,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:16:21,119.50,0.04,3.00,0.03,59.90,0.72,2.90,4.18
2024-04-14 20:16:31,119.40,0.04,3.10,0.03,60.00,0.74,2.81,4.18
2024-04-14 20:16:41,119.70,0.04,3.00,0.03,60.00,0.72,2.91,4.19
2024-04-14 20:16:51,119.50,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:17:01,119.40,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:17:11,119.60,0.04,3.10,0.03,59.90,0.74,2.82,4.19
2024-04-14 20:17:21,119.70,0.04,3.00,0.03,60.00,0.72,2.91,4.19
2024-04-14 20:17:31,119.40,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:17:42,119.40,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:17:52,119.50,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:18:02,119.60,0.04,3.00,0.03,60.00,0.72,2.90,4.19
2024-04-14 20:18:12,119.90,0.04,3.10,0.03,60.00,0.74,2.82,4.20
2024-04-14 20:18:22,119.50,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:18:32,119.50,0.04,3.00,0.03,60.00,0.72,2.90,4.18
2024-04-14 20:18:42,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:18:52,119.80,0.04,3.00,0.03,60.00,0.72,2.91,4.19
2024-04-14 20:19:02,119.70,0.04,3.00,0.03,60.00,0.72,2.91,4.19
2024-04-14 20:19:12,119.90,0.04,3.10,0.03,59.90,0.74,2.82,4.20
2024-04-14 20:19:22,120.10,0.04,3.10,0.03,60.00,0.74,2.83,4.20
2024-04-14 20:19:32,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:19:42,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:19:52,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:20:02,120.40,0.04,3.00,0.03,59.90,0.71,2.97,4.21
2024-04-14 20:20:12,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:20:22,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:20:32,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:20:43,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:20:53,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:21:03,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:21:13,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:21:23,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:21:33,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:21:44,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:21:54,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:22:04,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:22:14,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:22:24,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:22:34,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:22:44,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:22:55,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:23:05,121.10,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 20:23:15,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:23:25,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:23:35,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:23:45,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:23:56,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:24:05,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:24:15,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:24:25,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:24:35,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:24:45,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 20:24:55,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:25:06,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:25:16,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:25:26,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:25:36,120.10,0.04,3.10,0.03,59.90,0.74,2.83,4.20
2024-04-14 20:25:46,120.00,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:25:56,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:26:06,119.90,0.04,3.10,0.03,59.90,0.74,2.82,4.20
2024-04-14 20:26:16,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:26:26,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:26:36,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:26:46,119.60,0.04,3.00,0.03,60.00,0.72,2.90,4.19
2024-04-14 20:26:56,119.90,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:27:06,119.70,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:27:16,119.80,0.04,3.10,0.03,60.00,0.74,2.82,4.19
2024-04-14 20:27:26,119.90,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:27:36,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:27:46,120.10,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:27:56,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:28:07,120.10,0.04,3.10,0.03,59.90,0.74,2.83,4.20
2024-04-14 20:28:17,120.30,0.04,3.00,0.03,60.00,0.71,2.97,4.21
2024-04-14 20:28:27,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:28:37,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:28:47,120.10,0.04,3.10,0.03,59.90,0.74,2.83,4.20
2024-04-14 20:28:57,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:29:07,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:29:17,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:29:27,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:29:37,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:29:47,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:29:57,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:30:08,120.20,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:30:18,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:30:28,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:30:38,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:30:48,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:30:58,120.60,0.04,3.10,0.03,59.80,0.73,2.88,4.22
2024-04-14 20:31:08,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:31:18,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:31:28,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:31:38,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:31:48,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:31:58,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:32:09,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:32:19,120.00,0.04,3.10,0.03,59.90,0.74,2.82,4.20
2024-04-14 20:32:29,120.80,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:32:39,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:32:49,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:32:59,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:33:09,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:33:19,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:33:29,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:33:39,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:33:49,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:33:59,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:34:10,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:34:20,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:34:30,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:34:40,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:34:50,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:35:00,121.30,0.04,3.10,0.03,60.00,0.73,2.90,4.25
2024-04-14 20:35:10,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:35:20,121.30,0.04,3.10,0.03,60.00,0.73,2.90,4.25
2024-04-14 20:35:30,121.30,0.04,3.10,0.03,60.00,0.73,2.90,4.25
2024-04-14 20:35:40,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:35:50,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:36:00,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:36:11,121.30,0.04,3.10,0.03,59.90,0.73,2.90,4.25
2024-04-14 20:36:21,121.20,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 20:36:31,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:36:41,121.20,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 20:36:51,121.40,0.04,3.10,0.03,59.90,0.73,2.90,4.25
2024-04-14 20:37:01,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:37:12,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:37:22,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:37:32,121.10,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 20:37:42,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 20:37:52,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:38:02,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:38:12,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:38:22,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 20:38:32,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:38:42,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:38:52,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:39:02,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 20:39:13,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 20:39:23,121.40,0.04,3.10,0.03,59.90,0.73,2.90,4.25
2024-04-14 20:39:33,121.40,0.04,3.10,0.03,60.00,0.73,2.90,4.25
2024-04-14 20:39:43,121.30,0.04,3.10,0.03,60.00,0.73,2.90,4.25
2024-04-14 20:39:53,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:40:03,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:40:13,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 20:40:23,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:40:33,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 20:40:43,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:40:53,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:41:03,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:41:13,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 20:41:23,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:41:33,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:41:43,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:41:53,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:42:03,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:42:14,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:42:24,119.80,0.04,3.10,0.03,59.90,0.74,2.82,4.19
2024-04-14 20:42:34,119.80,0.04,3.00,0.03,59.90,0.72,2.91,4.19
2024-04-14 20:42:44,119.90,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:42:54,120.00,0.04,3.10,0.03,60.00,0.74,2.82,4.20
2024-04-14 20:43:04,120.10,0.04,3.10,0.03,60.00,0.74,2.83,4.20
2024-04-14 20:43:14,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:43:24,120.10,0.04,3.10,0.03,59.90,0.74,2.83,4.20
2024-04-14 20:43:34,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:43:44,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:43:54,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:44:04,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:44:15,119.90,0.04,3.00,0.03,60.00,0.71,2.96,4.20
2024-04-14 20:44:25,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:44:35,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:44:45,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:44:55,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:45:05,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:45:15,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:45:25,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:45:35,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:45:45,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:45:55,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:46:05,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:46:16,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:46:26,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:46:36,120.40,0.04,3.00,0.03,59.90,0.71,2.97,4.21
2024-04-14 20:46:46,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:46:56,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:47:06,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:47:16,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:47:26,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:47:36,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:47:46,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:47:56,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:48:06,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:48:16,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:48:26,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:48:36,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:48:46,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:48:56,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:49:06,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:49:17,120.70,0.04,3.10,0.03,59.90,0.73,2.89,4.22
2024-04-14 20:49:27,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:49:37,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:49:47,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:49:57,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:50:07,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:50:17,120.70,0.04,3.10,0.03,60.00,0.73,2.89,4.22
2024-04-14 20:50:27,120.70,0.04,3.00,0.03,60.00,0.71,2.97,4.22
2024-04-14 20:50:37,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:50:47,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:50:57,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:51:07,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:51:21,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:51:27,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:51:37,120.30,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:51:47,120.20,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:51:57,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:52:08,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:52:18,120.30,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:52:28,120.40,0.04,3.10,0.03,59.90,0.74,2.83,4.21
2024-04-14 20:52:38,120.40,0.04,3.10,0.03,60.00,0.74,2.83,4.21
2024-04-14 20:52:48,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:52:58,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:53:08,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:53:18,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:53:30,120.50,0.04,3.10,0.03,60.00,0.74,2.84,4.22
2024-04-14 20:53:38,120.60,0.04,3.10,0.03,59.90,0.73,2.88,4.22
2024-04-14 20:53:49,120.50,0.04,3.10,0.03,59.90,0.74,2.84,4.22
2024-04-14 20:53:59,120.60,0.04,3.10,0.03,60.00,0.73,2.88,4.22
2024-04-14 20:54:09,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:54:19,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:54:29,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:54:40,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:54:50,121.10,0.04,3.10,0.03,59.90,0.73,2.90,4.24
2024-04-14 20:55:00,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:55:10,120.90,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:55:20,121.00,0.04,3.10,0.03,59.90,0.73,2.89,4.24
2024-04-14 20:55:30,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:55:40,120.80,0.04,3.10,0.03,60.00,0.73,2.89,4.23
2024-04-14 20:55:50,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:56:00,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:56:10,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:56:20,120.90,0.04,3.10,0.03,59.90,0.73,2.89,4.23
2024-04-14 20:56:30,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:56:41,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
2024-04-14 20:56:51,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:57:01,121.20,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:57:11,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:57:21,121.10,0.04,3.10,0.03,60.00,0.73,2.90,4.24
2024-04-14 20:57:31,121.00,0.04,3.10,0.03,60.00,0.73,2.89,4.24
